category,subcategory,question,answer,reasoning,source
Word Problems,add_sub,"Last year , egg producers in Douglas County produced 1416 eggs . This year , those same farms produced 4636 eggs . How many more eggs did the farms produce this year ? ",3220.0,X = 4636.0 - 1416.0,AddSub
Word Problems,add_sub,"An oil pipe in the sea broke . Before engineers started to fix the pipe , 2475 gallons of oil leaked into the water . A total of 6206 gallons of oil leaked before the pipe was fixed . How many gallons of oil leaked while the engineers were fixing the pipe ? ",3731.0,X = 6206.0 - 2475.0,AddSub
Word Problems,add_sub,"A treasure hunter discovered a buried treasure chest filled with a total of 5155 gems . 45 of the gems were diamonds , and the rest were rubies . How many of the gems were rubies ? ",5110.0,X = 5155.0 - 45.0,AddSub
Word Problems,add_sub,"Shannon and her family use up a lot of strawberry and blueberry jelly , since they eat toast every morning . At the moment , they have a combined total of 6310 grams of jelly . If they have 4518 grams of blueberry jelly , how many grams of strawberry jelly do they have ? ",1792.0,X = 6310.0 - 4518.0,AddSub
Word Problems,add_sub,"While playing a video game , Paul scored 3103 points . He and his cousin together have a total of 5816 points . How many points does Paul 's cousin have ? ",2713.0,X = 5816.0 - 3103.0,AddSub
Word Problems,add_sub,"A construction company is repaving a damaged road . So far , they have repaved a total of 4938 inches of the road . Today , they repaved 805 inches of the road . How many inches of the road had they repaved before today ? ",4133.0,X = 4938.0 - 805.0,AddSub
Word Problems,add_sub,"Milford Lake was originally blue because it only had 809 algae plants . Now there are 3263 algae plants , and the lake has turned green . How many more algae plants are in Milford Lake now ? ",2454.0,X = 3263.0 - 809.0,AddSub
Word Problems,add_sub,Oscar 's bus ride to school is 0.75 mile and Charlie 's bus ride is 0.25 mile . How much longer is Oscar 's bus ride than Charlie 's ? ,0.5,X = 0.75 - 0.25,AddSub
Word Problems,add_sub,"Karen added 0.25 cup of walnuts to a batch of trail mix . Later , she added 0.25 cup of almonds . How many cups of nuts did Karen put in the trail mix in all ? ",0.5,X = 0.25 + 0.25,AddSub
Word Problems,add_sub,"Kendall is learning to drive , so this weekend she practiced driving 0.16666666666666666 mile with her mother and another 0.5 mile with her father . How far did Kendall drive in all ? ",0.6666666666666661,X = 0.16666666666666666 + 0.5,AddSub
Word Problems,add_sub,"At a pie-eating contest , Erik got through 0.6666666666666666 pie before time was called ; Frank finished just 0.3333333333333333 pie . How much more pie did Erik eat than Frank ? ",0.33333333333333304,X = 0.6666666666666666 - 0.3333333333333333,AddSub
Word Problems,add_sub,A tailor cut 0.75 inch off a skirt and 0.5 inch off a pair of pants . How much more did the tailor cut off the skirt than the pants ? ,0.25,X = 0.75 - 0.5,AddSub
Word Problems,add_sub,"At Lindsey 's Vacation Wear , 0.375 the garments are bikinis and 0.25 are trunks . What fraction of the garments are either bikinis or trunks ? ",0.625,X = 0.375 + 0.25,AddSub
Word Problems,add_sub,Darnel sprinted 0.875 lap and then took a break by jogging 0.75 lap . How much farther did Darnel sprint than jog ? ,0.125,X = 0.875 - 0.75,AddSub
Word Problems,add_sub,A marine biologist measured 1 fish that was 0.3 foot long and a second fish that was 0.2 foot long . How much longer was the first fish ? ,0.1,X = 0.3 - 0.2,AddSub
Word Problems,add_sub,Hannah 's Vegetarian Restaurant bought 0.3333333333333333 pound of green peppers and 0.3333333333333333 pound of red peppers . How many pounds of peppers did Hannah 's Vegetarian Restaurant buy in all ? ,0.6666666666666661,X = 0.3333333333333333 + 0.3333333333333333,AddSub
Word Problems,add_sub,"Ella owns 2 dogs . Each day , 1 dog eats 0.125 scoop of dog food and the other dog eats 0.125 scoop . Together , how much dog food do the 2 dogs eat each day ? ",0.25,X = 0.125 + 0.125,AddSub
Word Problems,add_sub,"Blake filled a bucket with 0.8 gallon of water . Later , he poured out 0.2 gallon of the water . How much water is in the bucket ? ",0.6000000000000001,X = 0.8 - 0.2,AddSub
Word Problems,add_sub,Mandy made an apple pie . She used 0.6666666666666666 tablespoon of cinnamon and 0.5 tablespoon of nutmeg . How much more cinnamon than nutmeg did Mandy use ? ,0.16666666666666602,X = 0.6666666666666666 - 0.5,AddSub
Word Problems,add_sub,"The Montoya family spends 0.6 their budget on groceries and another 0.2 going out to eat . Altogether , what fraction of their budget does the Montoya family spend on food ? ",0.8,X = 0.6 + 0.2,AddSub
Word Problems,add_sub,"In Mr. Olsen 's mathematics class , 0.7 the students received A 's and 0.2 received B 's . What fraction of the students received either A 's or B 's ? ",0.9,X = 0.7 + 0.2,AddSub
Word Problems,add_sub,"There is 0.16666666666666666 cup of oil in Scarlett 's measuring cup . If Scarlett adds 0.6666666666666666 cup more , how much oil will be in the measuring cup ? ",0.833333333333333,X = 0.16666666666666666 + 0.6666666666666666,AddSub
Word Problems,add_sub,"1 evening , a restaurant served a total of 0.2 loaf of wheat bread and 0.4 loaf of white bread . How many loaves were served in all ? ",0.6000000000000001,X = 0.2 + 0.4,AddSub
Word Problems,add_sub,Stanley ran 0.4 mile and walked 0.2 mile . How much farther did Stanley run than walk ? ,0.2,X = 0.4 - 0.2,AddSub
Word Problems,add_sub,Dina made cookies . She used 0.625 cup of flour and 0.25 cup of sugar . How much more flour than sugar did Dina use ? ,0.375,X = 0.625 - 0.25,AddSub
Word Problems,add_sub,"Each day , the polar bear at Richmond 's zoo eats 0.2 bucket of trout and 0.4 bucket of salmon . How many buckets of fish does the polar bear eat daily ? ",0.6000000000000001,X = 0.2 + 0.4,AddSub
Word Problems,add_sub,Jenny ran 0.6 mile and walked 0.4 mile . How much farther did Jenny run than walk ? ,0.2,X = 0.6 - 0.4,AddSub
Word Problems,add_sub,0.5 the students in the band are in the trumpet section . 0.125 the students in the band are in the trombone section . What fraction of the students in the band are in either the trumpet section or the trombone section ? ,0.625,X = 0.5 + 0.125,AddSub
Word Problems,add_sub,Suzie found 2 worms in the yard and measured them with a ruler . 1 worm was 0.8 inch long . The other worm was 0.1 inch long . How much longer was the longer worm ? ,0.7000000000000001,X = 0.8 - 0.1,AddSub
Word Problems,add_sub,Scarlett made a fruit salad with 0.25 pound of melon and 0.375 pound of berries . How many pounds of fruit did Scarlett use in all ? ,0.625,X = 0.25 + 0.375,AddSub
Word Problems,add_sub,Vince 's bus ride to school is 0.625 mile and Zachary 's bus ride is 0.5 mile . How much longer is Vince 's bus ride than Zachary 's ? ,0.125,X = 0.625 - 0.5,AddSub
Word Problems,add_sub,"In 1 week , Mitch 's family drank 0.5 carton of regular milk and 0.1 carton of soy milk . How much milk did they drink in all ? ",0.6000000000000001,X = 0.5 + 0.1,AddSub
Word Problems,add_sub,Elizabeth went to the salon and had 0.375 inch of hair cut off . The next day she went back and asked for another 0.5 inch to be cut off . How much hair did she have cut off in all ? ,0.875,X = 0.375 + 0.5,AddSub
Word Problems,add_sub,"In Shannon 's apartment complex , 0.16666666666666666 the apartments are one-bedroom apartments and 0.3333333333333333 are two-bedroom apartments . What fraction of the apartments are either 1 - or two-bedroom apartments ? ",0.5,X = 0.16666666666666666 + 0.3333333333333333,AddSub
Word Problems,add_sub,"At the beach , Miki and her sister both built sandcastles and then measured their heights . Miki 's sandcastle was 0.8333333333333334 foot tall and her sister 's was 0.5 foot tall . How much taller was Miki 's sandcastle than her sister 's ? ",0.33333333333333304,X = 0.8333333333333334 - 0.5,AddSub
Word Problems,add_sub,"Michelle began her pizza delivery route with 0.5 tank of gas in her car . When she made it back to the pizzeria , 0.16666666666666666 tank of gas was . How much gas did Michelle use ? ",0.33333333333333304,X = 0.5 - 0.16666666666666666,AddSub
Word Problems,add_sub,"While taking inventory at her pastry shop , Kelly realizes that she had 0.4 box of baking powder yesterday , but the supply is now down to 0.3 box . How much more baking powder did Kelly have yesterday ? ",0.1,X = 0.4 - 0.3,AddSub
Word Problems,add_sub,Craig walked 0.2 mile from school to David 's house and 0.7 mile from David 's house to his own house . How many miles did Craig walk in all ? ,0.9,X = 0.2 + 0.7,AddSub
Word Problems,add_sub,Greg and Sharon own neighboring cornfields . Greg harvested 0.4 acre of corn on Monday and Sharon harvested 0.1 acre . How many more acres did Greg harvest than Sharon ? ,0.30000000000000004,X = 0.4 - 0.1,AddSub
Word Problems,add_sub,"At the hardware store , 0.25 the nails are size 2d and 0.5 the nails are size 4d . What fraction of the nails are either size 2d or 4d ? ",0.75,X = 0.25 + 0.5,AddSub
Word Problems,add_sub,"While making desserts for a bake sale , Victor used 0.625 scoop of brown sugar as well as 0.25 scoop of white sugar . How much more brown sugar did Victor use ? ",0.375,X = 0.625 - 0.25,AddSub
Word Problems,add_sub,Eve ran 0.7 mile and walked 0.6 mile . How much farther did Eve run than walk ? ,0.1,X = 0.7 - 0.6,AddSub
Word Problems,add_sub,Jonah added 0.3 cup of yellow raisins and 0.4 cup of black raisins to a batch of trail mix . How many cups of raisins did Jonah add in all ? ,0.7000000000000001,X = 0.3 + 0.4,AddSub
Word Problems,add_sub,"When Jake had 1 cat , he needed to serve 0.5 can of cat food each day . Now that Jake has adopted a second cat , he needs to serve a total of 0.9 can each day . How much extra food is needed to feed the second cat ? ",0.4,X = 0.9 - 0.5,AddSub
Word Problems,add_sub,In Yardley it snowed 0.125 inch in the morning and 0.5 inch in the afternoon . What was the total amount of snowfall ? ,0.625,X = 0.125 + 0.5,AddSub
Word Problems,add_sub,"While making pastries , a bakery used 0.2 bag of wheat flour and 0.1 bag of white flour . How many bags of flour did the bakery use in all ? ",0.30000000000000004,X = 0.2 + 0.1,AddSub
Word Problems,add_sub,"Kaleen filled a bucket with 0.75 gallon of water . A few minutes later , she realized only 0.5 gallon of water remained . How much water had leaked out of the bucket ? ",0.25,X = 0.75 - 0.5,AddSub
Word Problems,add_sub,"Irwin 's family went on a camping trip in the mountains . On the first day , they hiked from their car to the campsite . First , they hiked 0.2 mile from the car to a stream , and 0.4 mile from the stream to a meadow . Then they hiked 0.1 mile from the meadow to the campsite . How many miles did Irwin 's family hike in all ? ",0.7000000000000001,X = 0.2 + 0.4 + 0.1,AddSub
Word Problems,add_sub,"During a visit to an orchard , Charlie picked 0.16666666666666666 bag of Golden Delicious apples , 0.16666666666666666 bag of Macintosh apples , and 0.3333333333333333 bag of Cortland apples . How many bags of fruit did Charlie pick in total ? ",0.6666666666666661,X = 0.16666666666666666 + 0.16666666666666666 + 0.3333333333333333,AddSub
Word Problems,add_sub,"Before starting her shift , a waitress checks to make sure there is enough mustard for her customers . She finds 0.25 bottle at the first table , 0.25 bottle at the second table , and 0.375 bottle at the third table . Altogether , how many bottles of mustard does the waitress find ? ",0.875,X = 0.25 + 0.25 + 0.375,AddSub
Word Problems,add_sub,"A waitress put leftover tarts into the fridge on Thursday night . She noticed that the restaurant had 0.08333333333333333 tart filled with cherries , 0.75 tart filled with blueberries , and 0.08333333333333333 tart filled with peaches . How many leftover tarts did the restaurant have in all ? ",0.9166666666666661,X = 0.08333333333333333 + 0.75 + 0.08333333333333333,AddSub
Word Problems,add_sub,"On her vacation last summer , Trisha walked all over New York City to buy souvenirs . First , she walked 0.1111111111111111 mile from her hotel to a postcard shop . Then she walked 0.1111111111111111 mile from the postcard shop to a T-shirt shop and 0.6666666666666666 mile from the T-shirt shop back to the hotel . How many miles did Trisha walk in all ? ",0.8888888888888881,X = 0.1111111111111111 + 0.1111111111111111 + 0.6666666666666666,AddSub
Word Problems,add_sub,"Brandy made trail mix for a backpacking trip . She used 0.16666666666666666 pound of peanuts , 0.16666666666666666 pound of chocolate chips , and 0.08333333333333333 pound of raisins . How many pounds of trail mix did Brandy make ? ",0.416666666666666,X = 0.16666666666666666 + 0.16666666666666666 + 0.08333333333333333,AddSub
Word Problems,add_sub,"Allie counted the leftover ice cream after a sundae party . She had 0.3333333333333333 carton of rocky road ice cream , 0.3333333333333333 carton of cookie dough ice cream , and 0.16666666666666666 carton of strawberry cheesecake ice cream . How many cartons of ice cream did Allie have in all ? ",0.833333333333333,X = 0.3333333333333333 + 0.3333333333333333 + 0.16666666666666666,AddSub
Word Problems,add_sub,"During a canned food drive , items were sorted into bins . The drive resulted in 0.125 bin of soup , 0.125 bin of vegetables , and 0.5 bin of pasta . Altogether , how many bins would the canned food take up ? ",0.75,X = 0.125 + 0.125 + 0.5,AddSub
Word Problems,add_sub,"Paco 's Countertop Company purchased pieces of marble from a quarry . The weights of the pieces they purchased were 0.3333333333333333 ton , 0.3333333333333333 ton , and 0.08333333333333333 ton . How many tons of marble did Paco 's Countertop Company purchase in all ? ",0.75,X = 0.3333333333333333 + 0.3333333333333333 + 0.08333333333333333,AddSub
Word Problems,add_sub,"Nina did a running drill to get in shape for soccer season . First , Nina ran 0.08333333333333333 mile . Then she ran 0.08333333333333333 mile and 0.6666666666666666 mile . How many miles did Nina run in total ? ",0.833333333333333,X = 0.08333333333333333 + 0.08333333333333333 + 0.6666666666666666,AddSub
